专业,rowSeq,institutions,Country,wosDocs,cites,citesPerPaper
ENGINEERING,1632,LORESTAN UNIVERSITY,IRAN,404,9097,22.51732673267326732673267326732673267327
ENGINEERING,1633,GOVERNMENT COLLEGE UNIVERSITY LAHORE,PAKISTAN,511,9097,17.80234833659491193737769080234833659491
ENGINEERING,1634,PURPLE MOUNTAIN LABORATORIES,CHINA MAINLAND,905,9082,10.03535911602209944751381215469613259669
ENGINEERING,1635,SAUDI ARAMCO,SAUDI ARABIA,512,9067,17.708984375
ENGINEERING,1636,RISE RESEARCH INSTITUTES OF SWEDEN,SWEDEN,596,9045,15.17617449664429530201342281879194630872
ENGINEERING,1637,UNIVERSITI UTARA MALAYSIA,MALAYSIA,236,9026,38.24576271186440677966101694915254237288
ENGINEERING,1638,ACADEMIA SINICA - TAIWAN,TAIWAN,710,9026,12.71267605633802816901408450704225352113
ENGINEERING,1639,VISVESVARAYA TECHNOLOGICAL UNIVERSITY,INDIA,462,9012,19.50649350649350649350649350649350649351
ENGINEERING,1640,UNIVERSITY OF BERGEN,NORWAY,565,9011,15.94867256637168141592920353982300884956
ENGINEERING,1641,VILLANOVA UNIVERSITY,USA,519,8983,17.30828516377649325626204238921001926782
ENGINEERING,1642,JAPAN SCIENCE & TECHNOLOGY AGENCY (JST),JAPAN,453,8974,19.81015452538631346578366445916114790287
ENGINEERING,1643,UNIVERSITY OF DENVER,USA,367,8960,24.41416893732970027247956403269754768392
ENGINEERING,1644,BEIJING KEY LAB ENERGY ECON & ENVIRONM MANAGEMENT,,169,8959,53.01183431952662721893491124260355029586
ENGINEERING,1645,WARSAW UNIVERSITY OF LIFE SCIENCES,POLAND,902,8957,9.93015521064301552106430155210643015521
ENGINEERING,1646,DELTARES,NETHERLANDS,449,8955,19.94432071269487750556792873051224944321
ENGINEERING,1647,UNIVERSITY OF QUEBEC TROIS RIVIERES,CANADA,439,8940,20.36446469248291571753986332574031890661
ENGINEERING,1648,AL-BALQA APPLIED UNIVERSITY,JORDAN,466,8939,19.18240343347639484978540772532188841202
ENGINEERING,1649,DALIAN JIAOTONG UNIVERSITY,CHINA MAINLAND,935,8937,9.55828877005347593582887700534759358289
ENGINEERING,1650,UNITED STATES GEOLOGICAL SURVEY,USA,418,8925,21.35167464114832535885167464114832535885
ENGINEERING,1651,INSTITUTE OF CHEMICAL TECHNOLOGY - MUMBAI,INDIA,525,8917,16.9847619047619047619047619047619047619
ENGINEERING,1652,NETAJI SUBHAS UNIVERSITY OF TECHNOLOGY,INDIA,805,8915,11.07453416149068322981366459627329192547
ENGINEERING,1653,US DEPT HLTH HUMAN SERVICES,,568,8893,15.65669014084507042253521126760563380282
ENGINEERING,1654,RADBOUD UNIVERSITY NIJMEGEN,NETHERLANDS,400,8851,22.1275
ENGINEERING,1655,EWHA WOMANS UNIVERSITY,SOUTH KOREA,796,8831,11.09422110552763819095477386934673366834
ENGINEERING,1656,PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO,BRAZIL,600,8825,14.70833333333333333333333333333333333333
ENGINEERING,1657,CSIR - NATIONAL ENVIRONMENTAL ENGINEERING RESEARCH INSTITUTE (NEERI),INDIA,255,8819,34.58431372549019607843137254901960784314
ENGINEERING,1658,MINIST AGR & RURAL AFFAIRS,,660,8816,13.35757575757575757575757575757575757576
ENGINEERING,1659,"S.S. KUTATELADZE INSTITUTE OF THERMOPHYSICS, SIBERIAN DIVISION OF THE RUSSIAN ACADEMY OF SCIENCES",RUSSIA,994,8814,8.86720321931589537223340040241448692153
ENGINEERING,1660,UNIVERSITY OF LOUISIANA SYSTEM,USA,590,8792,14.90169491525423728813559322033898305085
ENGINEERING,1661,TOKYO UNIVERSITY OF SCIENCE,JAPAN,973,8782,9.02569373072970195272353545734840698869
ENGINEERING,1662,ULUDAG UNIVERSITY,TURKIYE,803,8778,10.93150684931506849315068493150684931507
ENGINEERING,1663,BIALYSTOK UNIVERSITY OF TECHNOLOGY,POLAND,1150,8777,7.63217391304347826086956521739130434783
ENGINEERING,1664,NATIONAL INSTITUTES OF NATURAL SCIENCES (NINS) - JAPAN,JAPAN,719,8761,12.18497913769123783031988873435326842837
ENGINEERING,1665,HEC MONTREAL,CANADA,424,8750,20.6367924528301886792452830188679245283
ENGINEERING,1666,TECHNICAL UNIVERSITY OF CLUJ NAPOCA,ROMANIA,846,8745,10.3368794326241134751773049645390070922
ENGINEERING,1667,TEZPUR UNIVERSITY,INDIA,453,8731,19.27373068432671081677704194260485651214
ENGINEERING,1668,IFP ENERGIES NOUVELLES,FRANCE,526,8725,16.58745247148288973384030418250950570342
ENGINEERING,1669,ROMANIAN ACADEMY,ROMANIA,734,8718,11.87738419618528610354223433242506811989
ENGINEERING,1670,INDIAN INSTITUTE OF TECHNOLOGY (IIT) - MANDI,INDIA,715,8716,12.19020979020979020979020979020979020979
ENGINEERING,1671,MINISTRY OF EDUCATION OF AZERBAIJAN REPUBLIC,AZERBAIJAN,967,8706,9.0031023784901758014477766287487073423
ENGINEERING,1672,NATIONAL PHYSICAL LABORATORY - UK,ENGLAND,644,8691,13.49534161490683229813664596273291925466
ENGINEERING,1673,PERSIAN GULF UNIVERSITY,IRAN,610,8688,14.24262295081967213114754098360655737705
ENGINEERING,1674,UNIVERSITY OF ZIELONA GORA,POLAND,635,8683,13.67401574803149606299212598425196850394
ENGINEERING,1675,UNIVERSITE DE TUNIS,TUNISIA,642,8678,13.51713395638629283489096573208722741433
ENGINEERING,1676,ERICSSON,SWEDEN,558,8674,15.54480286738351254480286738351254480287
ENGINEERING,1677,UNIVERSITE DE TECHNOLOGIE DE TROYES,FRANCE,471,8673,18.41401273885350318471337579617834394904
ENGINEERING,1678,UNIVERSITY OF BASILICATA,ITALY,622,8660,13.92282958199356913183279742765273311897
ENGINEERING,1679,NATIONAL RESEARCH NUCLEAR UNIVERSITY MEPHI (MOSCOW ENGINEERING PHYSICS INSTITUTE),RUSSIA,1042,8650,8.30134357005758157389635316698656429942
ENGINEERING,1680,NATIONAL ACADEMY OF SCIENCES UKRAINE,UKRAINE,1158,8641,7.46200345423143350604490500863557858377
ENGINEERING,1681,QINGHAI UNIVERSITY,CHINA MAINLAND,614,8627,14.05048859934853420195439739413680781759
ENGINEERING,1682,UNIVERSITY OF WEST ATTICA,GREECE,677,8622,12.73559822747415066469719350073855243722
ENGINEERING,1683,BANGOR UNIVERSITY,WALES,388,8612,22.19587628865979381443298969072164948454
ENGINEERING,1684,NASA GODDARD SPACE FLIGHT CENTER,USA,477,8603,18.03563941299790356394129979035639412998
ENGINEERING,1685,SINGAPORE MANAGEMENT UNIVERSITY,SINGAPORE,363,8602,23.6969696969696969696969696969696969697
ENGINEERING,1686,GIK INSTITUTE ENGINEERING SCIENCE & TECHNOLOGY,PAKISTAN,579,8601,14.85492227979274611398963730569948186528
ENGINEERING,1687,FRIEDRICH SCHILLER UNIVERSITY OF JENA,GERMANY (FED REP GER),432,8596,19.89814814814814814814814814814814814815
ENGINEERING,1688,VEL TECH RANGARAJAN DR SAGUNTHALA R&D INSTITUTE OF SCIENCE & TECHNOLOGY,INDIA,776,8596,11.07731958762886597938144329896907216495
ENGINEERING,1689,BOSCH,GERMANY (FED REP GER),674,8584,12.73590504451038575667655786350148367953
ENGINEERING,1690,OSMANIYE KORKUT ATA UNIVERSITY,TURKIYE,400,8583,21.4575
ENGINEERING,1691,UNIVERSITY OF LOUISVILLE,USA,587,8571,14.60136286201022146507666098807495741056
ENGINEERING,1692,KUMOH NATIONAL UNIVERSITY TECHNOLOGY,SOUTH KOREA,829,8562,10.32810615199034981905910735826296743064
ENGINEERING,1693,KYONGGI UNIVERSITY,SOUTH KOREA,681,8550,12.55506607929515418502202643171806167401
ENGINEERING,1694,INCEPT INST ARTIFICIAL INTELLIGENCE,,146,8543,58.51369863013698630136986301369863013699
ENGINEERING,1695,BAIDU,CHINA MAINLAND,313,8535,27.26837060702875399361022364217252396166
ENGINEERING,1696,CAG UNIVERSITY - TURKEY,TURKIYE,54,8527,157.907407407407407407407407407407407407
ENGINEERING,1697,UNIVERSITY OF BERGAMO,ITALY,585,8522,14.56752136752136752136752136752136752137
ENGINEERING,1698,MEHRAN UNIVERSITY ENGINEERING & TECHNOLOGY,PAKISTAN,402,8515,21.18159203980099502487562189054726368159
ENGINEERING,1699,UNIVERSITY OF DUNDEE,SCOTLAND,432,8508,19.69444444444444444444444444444444444444
ENGINEERING,1700,HUBEI UNIVERSITY OF AUTOMOTIVE TECHNOLOGY,CHINA MAINLAND,493,8496,17.23326572008113590263691683569979716024
ENGINEERING,1701,UNIVERSIDADE FEDERAL DO ABC (UFABC),BRAZIL,678,8490,12.52212389380530973451327433628318584071
ENGINEERING,1702,CSIC - CENTRO DE INVESTIGACION Y DESARROLLO PASCUAL VILA (CID-CSIC),SPAIN,290,8473,29.21724137931034482758620689655172413793
ENGINEERING,1703,UNIVERSIDAD DE GUADALAJARA,MEXICO,707,8472,11.98302687411598302687411598302687411598
ENGINEERING,1704,AMRITA VISHWA VIDYAPEETHAM COIMBATORE,INDIA,639,8464,13.24569640062597809076682316118935837246
ENGINEERING,1705,VICTORIA UNIVERSITY WELLINGTON,NEW ZEALAND,445,8463,19.01797752808988764044943820224719101124
ENGINEERING,1706,BRANDENBURG UNIVERSITY OF TECHNOLOGY COTTBUS,GERMANY (FED REP GER),654,8462,12.93883792048929663608562691131498470948
ENGINEERING,1707,KOREA RAILROAD RESEARCH INSTITUTE (KRRI),SOUTH KOREA,678,8454,12.46902654867256637168141592920353982301
ENGINEERING,1708,ULM UNIVERSITY,GERMANY (FED REP GER),630,8440,13.3968253968253968253968253968253968254
ENGINEERING,1709,UNIVERSITY OF TARTU,ESTONIA,456,8426,18.47807017543859649122807017543859649123
ENGINEERING,1710,NORWEGIAN UNIVERSITY OF LIFE SCIENCES,NORWAY,391,8411,21.51150895140664961636828644501278772379
ENGINEERING,1711,MOULAY ISMAIL UNIVERSITY OF MEKNES,MOROCCO,572,8411,14.70454545454545454545454545454545454545
ENGINEERING,1712,STMICROELECTRONICS,SWITZERLAND,902,8405,9.31818181818181818181818181818181818182
ENGINEERING,1713,HAKIM SABZEVARI UNIV,,529,8388,15.85633270321361058601134215500945179584
ENGINEERING,1714,CHAOYANG UNIVERSITY OF TECHNOLOGY,TAIWAN,725,8387,11.56827586206896551724137931034482758621
ENGINEERING,1715,SHANDONG AGRICULTURAL UNIVERSITY,CHINA MAINLAND,521,8362,16.0499040307101727447216890595009596929
ENGINEERING,1716,UNIVERSITY OF POTSDAM,GERMANY (FED REP GER),334,8359,25.02694610778443113772455089820359281437
ENGINEERING,1717,SIIRT UNIVERSITY,TURKIYE,449,8353,18.60356347438752783964365256124721603563
ENGINEERING,1718,UNIVERSITY OF TEESSIDE,ENGLAND,494,8326,16.85425101214574898785425101214574898785
ENGINEERING,1719,WESTERN MICHIGAN UNIVERSITY,USA,429,8299,19.34498834498834498834498834498834498834
ENGINEERING,1720,VIRGINIA COMMONWEALTH UNIVERSITY,USA,506,8294,16.3913043478260869565217391304347826087
ENGINEERING,1721,ISKENDERUN TECHNICAL UNIVERSITY,TURKIYE,497,8292,16.6841046277665995975855130784708249497
ENGINEERING,1722,HYUNDAI MOTORS,SOUTH KOREA,771,8288,10.74967574578469520103761348897535667964
ENGINEERING,1723,UNIVERSIDAD DE LOS ANDES (COLOMBIA),COLOMBIA,632,8278,13.09810126582278481012658227848101265823
ENGINEERING,1724,SHENZHEN POLYTECHNIC UNIVERSITY,CHINA MAINLAND,850,8276,9.73647058823529411764705882352941176471
ENGINEERING,1725,UNIVERSIDAD AUTONOMA METROPOLITANA - MEXICO,MEXICO,919,8269,8.99782372143634385201305767138193688792
ENGINEERING,1726,XIAMEN UNIVERSITY MALAYSIA CAMPUS,MALAYSIA,355,8265,23.28169014084507042253521126760563380282
ENGINEERING,1727,UNIVERSITY OF NORTH DAKOTA GRAND FORKS,USA,465,8258,17.75913978494623655913978494623655913978
ENGINEERING,1728,UCSI UNIVERSITY,MALAYSIA,391,8257,21.11764705882352941176470588235294117647
ENGINEERING,1729,CAPITAL NORMAL UNIVERSITY,CHINA MAINLAND,569,8256,14.50966608084358523725834797891036906854
ENGINEERING,1730,CSIC - INSTITUTO DE DIAGNOSTICO AMBIENTAL Y ESTUDIOS DEL AGUA (IDAEA),SPAIN,278,8255,29.69424460431654676258992805755395683453
ENGINEERING,1731,SAINT PETERSBURG STATE UNIVERSITY,RUSSIA,912,8249,9.04495614035087719298245614035087719298
ENGINEERING,1732,THALES GROUP,FRANCE,668,8235,12.32784431137724550898203592814371257485
ENGINEERING,1733,HUNAN INSTITUTE OF ENGINEERING,CHINA MAINLAND,525,8230,15.67619047619047619047619047619047619048
ENGINEERING,1734,UNIVERSITY OF BABYLON,IRAQ,455,8228,18.08351648351648351648351648351648351648
ENGINEERING,1735,CHARLES UNIVERSITY PRAGUE,CZECH REPUBLIC,777,8207,10.56241956241956241956241956241956241956
ENGINEERING,1736,WESTLAKE UNIVERSITY,CHINA MAINLAND,583,8182,14.03430531732418524871355060034305317324
ENGINEERING,1737,CHANG GUNG MEMORIAL HOSPITAL,TAIWAN,660,8180,12.39393939393939393939393939393939393939
ENGINEERING,1738,"BEIJING INSTITUTE OF NANOENERGY & NANOSYSTEMS, CAS",CHINA MAINLAND,248,8178,32.97580645161290322580645161290322580645
ENGINEERING,1739,MANIPAL UNIVERSITY JAIPUR,INDIA,626,8163,13.03993610223642172523961661341853035144
ENGINEERING,1740,ANADOLU UNIVERSITY,TURKIYE,406,8155,20.08620689655172413793103448275862068966
ENGINEERING,1741,ISTITUTO NAZIONALE DI FISICA NUCLEARE (INFN),ITALY,831,8151,9.80866425992779783393501805054151624549
ENGINEERING,1742,HELMHOLTZ-ZENTRUM FUER MATERIALIEN UND ENERGIE GMBH (HZB),GERMANY (FED REP GER),229,8148,35.5807860262008733624454148471615720524
ENGINEERING,1743,DANKOOK UNIVERSITY,SOUTH KOREA,914,8137,8.90262582056892778993435448577680525164
ENGINEERING,1744,UNIVERSITY OF CALIFORNIA SANTA CRUZ,USA,520,8134,15.64230769230769230769230769230769230769
ENGINEERING,1745,ESKISEHIR OSMANGAZI UNIVERSITY,TURKIYE,676,8129,12.0251479289940828402366863905325443787
ENGINEERING,1746,UNIVERSIDAD DE SANTIAGO DE CHILE,CHILE,630,8128,12.9015873015873015873015873015873015873
ENGINEERING,1747,UNIVERSITE FERHAT ABBAS SETIF,ALGERIA,557,8127,14.59066427289048473967684021543985637343
ENGINEERING,1748,DALARNA UNIVERSITY,SWEDEN,204,8115,39.77941176470588235294117647058823529412
ENGINEERING,1749,"INSTITUTE OF SOIL & WATER CONSERVATION (ISWC), CAS",CHINA MAINLAND,316,8115,25.68037974683544303797468354430379746835
ENGINEERING,1750,"INSTITUTE OF ACOUSTICS, CAS",CHINA MAINLAND,694,8103,11.67579250720461095100864553314121037464
ENGINEERING,1751,UNIVERSITY OF ALABAMA HUNTSVILLE,USA,587,8095,13.79045996592844974446337308347529812606
ENGINEERING,1752,LONDON SOUTH BANK UNIVERSITY,ENGLAND,537,8093,15.07076350093109869646182495344506517691
ENGINEERING,1753,ABDUL WALI KHAN UNIVERSITY,PAKISTAN,361,8082,22.38781163434903047091412742382271468144
ENGINEERING,1754,BIOFUEL RES TEAM BRTEAM,,121,8078,66.76033057851239669421487603305785123967
ENGINEERING,1755,AUSTRALIAN MARITIME COLLEGE,AUSTRALIA,382,8076,21.14136125654450261780104712041884816754
ENGINEERING,1756,ELECTRIC POWER RESEARCH INSTITUTE (EPRI),USA,448,8076,18.02678571428571428571428571428571428571
ENGINEERING,1757,NORTHERN BORDER UNIVERSITY,SAUDI ARABIA,986,8064,8.1784989858012170385395537525354969574
ENGINEERING,1758,FLORIDA A&M UNIVERSITY,USA,523,8059,15.40917782026768642447418738049713193117
ENGINEERING,1759,PORTLAND STATE UNIVERSITY,USA,580,8056,13.88965517241379310344827586206896551724
ENGINEERING,1760,MINISTRY OF WATER RESOURCES,CHINA MAINLAND,417,8050,19.304556354916067146282973621103117506
ENGINEERING,1761,AJMAN UNIVERSITY,UNITED ARAB EMIRATES,639,8043,12.58685446009389671361502347417840375587
ENGINEERING,1762,BOURNEMOUTH UNIVERSITY,ENGLAND,343,8042,23.44606413994169096209912536443148688047
ENGINEERING,1763,HUBEI UNIVERSITY OF ECONOMICS,CHINA MAINLAND,352,8039,22.83806818181818181818181818181818181818
ENGINEERING,1764,NATIONAL INSTITUTE OF TECHNOLOGY JAMSHEDPUR,INDIA,716,8039,11.22765363128491620111731843575418994413
ENGINEERING,1765,TECHNISCHE UNIVERSITAT CHEMNITZ,GERMANY (FED REP GER),713,8022,11.25105189340813464235624123422159887798
ENGINEERING,1766,PETER THE GREAT ST. PETERSBURG POLYTECHNIC UNIVERSITY,RUSSIA,925,8010,8.65945945945945945945945945945945945946
ENGINEERING,1767,UNIVERSITY OF GOTHENBURG,SWEDEN,389,7988,20.5347043701799485861182519280205655527
ENGINEERING,1768,UNIVERSITE DE M'HAMMED BOUGARA BOUMERDES,ALGERIA,607,7964,13.12026359143327841845140032948929159802
ENGINEERING,1769,AL-MUSTAQBAL UNIVERSITY COLLEGE,IRAQ,761,7963,10.46386333771353482260183968462549277267
ENGINEERING,1770,GEORGIA SOUTHERN UNIVERSITY,USA,369,7960,21.57181571815718157181571815718157181572
ENGINEERING,1771,"KHWAJA FAREED UNIVERSITY OF ENGINEERING & INFORMATION TECHNOLOGY, PAKISTAN",PAKISTAN,430,7947,18.4813953488372093023255813953488372093
ENGINEERING,1772,UNIVERSITY OF BAYREUTH,GERMANY (FED REP GER),579,7945,13.72193436960276338514680483592400690846
ENGINEERING,1773,SHENZHEN INSTITUTE OF ARTIFICIAL INTELLIGENCE & ROBOTICS FOR SOCIETY,CHINA MAINLAND,504,7923,15.7202380952380952380952380952380952381
ENGINEERING,1774,UNIVERSITE BADJI MOKHTAR - ANNABA,ALGERIA,555,7922,14.27387387387387387387387387387387387387
ENGINEERING,1775,NICCOLO CUSANO ONLINE UNIVERSITY,ITALY,394,7916,20.09137055837563451776649746192893401015
ENGINEERING,1776,NANJING AUDIT UNIVERSITY,CHINA MAINLAND,496,7906,15.93951612903225806451612903225806451613
ENGINEERING,1777,OSAKA METROPOLITAN UNIVERSITY,JAPAN,682,7887,11.56451612903225806451612903225806451613
ENGINEERING,1778,JIANGXI UNIVERSITY OF WATER RESOURCES & ELECTRIC POWER,CHINA MAINLAND,564,7883,13.97695035460992907801418439716312056738
ENGINEERING,1779,HEBEI AGRICULTURAL UNIVERSITY,CHINA MAINLAND,496,7880,15.88709677419354838709677419354838709677
ENGINEERING,1780,TAYLOR'S UNIVERSITY,MALAYSIA,350,7874,22.49714285714285714285714285714285714286
ENGINEERING,1781,UNIVERSITY OF ELECTRO-COMMUNICATIONS - JAPAN,JAPAN,1007,7873,7.81827209533267130089374379344587884806
ENGINEERING,1782,HANGZHOU CITY UNIVERSITY,CHINA MAINLAND,1034,7870,7.61121856866537717601547388781431334623
ENGINEERING,1783,AHSANULLAH UNIVERSITY OF SCIENCE & TECHNOLOGY (AUST),BANGLADESH,246,7869,31.98780487804878048780487804878048780488
ENGINEERING,1784,IBN ZOHR UNIVERSITY OF AGADIR,MOROCCO,534,7860,14.71910112359550561797752808988764044944
ENGINEERING,1785,SAARLAND UNIVERSITY,GERMANY (FED REP GER),581,7854,13.5180722891566265060240963855421686747
ENGINEERING,1786,NORTH MINZU UNIVERSITY,CHINA MAINLAND,622,7851,12.6221864951768488745980707395498392283
ENGINEERING,1787,ANNAMALAI UNIVERSITY,INDIA,553,7833,14.16455696202531645569620253164556962025
ENGINEERING,1788,ECOLE NATIONALE SUPERIEURE DE CHIMIE DE MONTPELLIER,FRANCE,239,7831,32.76569037656903765690376569037656903766
ENGINEERING,1789,GERMAN-JORDANIAN UNIVERSITY,JORDAN,487,7831,16.08008213552361396303901437371663244353
ENGINEERING,1790,UNIVERSITY OF BONAB,IRAN,336,7818,23.26785714285714285714285714285714285714
ENGINEERING,1791,PHILIPS,NETHERLANDS,414,7816,18.87922705314009661835748792270531400966
ENGINEERING,1792,TRANSYLVANIA UNIVERSITY OF BRASOV,ROMANIA,630,7802,12.38412698412698412698412698412698412698
ENGINEERING,1793,OXFORD BROOKES UNIVERSITY,ENGLAND,334,7801,23.35628742514970059880239520958083832335
ENGINEERING,1794,SWISS FEDERAL INSTITUTE OF AQUATIC SCIENCE & TECHNOLOGY (EAWAG),SWITZERLAND,225,7800,34.66666666666666666666666666666666666667
ENGINEERING,1795,SHENZHEN INSTITUTE OF INFORMATION TECHNOLOGY,CHINA MAINLAND,422,7793,18.46682464454976303317535545023696682464
ENGINEERING,1796,DALIAN MINZU UNIVERSITY,CHINA MAINLAND,573,7792,13.5986038394415357766143106457242582897
ENGINEERING,1797,HUBEI NORMAL UNIVERSITY,CHINA MAINLAND,536,7788,14.52985074626865671641791044776119402985
ENGINEERING,1798,CSIRO LAND & WATER,AUSTRALIA,238,7786,32.71428571428571428571428571428571428571
ENGINEERING,1799,DEFENCE SCIENCE & TECHNOLOGY,AUSTRALIA,611,7783,12.73813420621931260229132569558101472995
ENGINEERING,1800,EC JRC INSTITUTE FOR ENERGY & TRANSPORT (IET),NETHERLANDS,238,7781,32.69327731092436974789915966386554621849
ENGINEERING,1801,SHANDONG TECHNOLOGY & BUSINESS UNIVERSITY,CHINA MAINLAND,571,7777,13.61996497373029772329246935201401050788
ENGINEERING,1802,CYPRUS INTERNATIONAL UNIVERSITY,TURKIYE,328,7763,23.66768292682926829268292682926829268293
ENGINEERING,1803,INSTITUTE OF FLUID-FLOW MACHINERY OF THE POLISH ACADEMY OF SCIENCES,POLAND,519,7762,14.95568400770712909441233140655105973025
ENGINEERING,1804,GUANGXI UNIVERSITY OF SCIENCE & TECHNOLOGY,CHINA MAINLAND,795,7759,9.75974842767295597484276729559748427673
ENGINEERING,1805,SHAHID BEHESHTI UNIVERSITY MEDICAL SCIENCES,IRAN,326,7749,23.76993865030674846625766871165644171779
ENGINEERING,1806,SHANGHAI POLYTECHNIC UNIVERSITY,CHINA MAINLAND,457,7746,16.94967177242888402625820568927789934354
ENGINEERING,1807,U.S. ARMY CORPS OF ENGINEERS,USA,744,7746,10.41129032258064516129032258064516129032
ENGINEERING,1808,NVIDIA CORPORATION,USA,214,7745,36.19158878504672897196261682242990654206
ENGINEERING,1809,HELMHOLTZ-ZENTRUM HEREON,GERMANY (FED REP GER),304,7745,25.47697368421052631578947368421052631579
ENGINEERING,1810,DAEGU UNIVERSITY,SOUTH KOREA,402,7740,19.25373134328358208955223880597014925373
ENGINEERING,1811,UNIVERSITE DE PICARDIE JULES VERNE (UPJV),FRANCE,481,7724,16.05821205821205821205821205821205821206
ENGINEERING,1812,SUZHOU UNIVERSITY OF TECHNOLOGY,CHINA MAINLAND,540,7714,14.28518518518518518518518518518518518519
ENGINEERING,1813,"INSTITUTE OF GEOLOGY & GEOPHYSICS, CAS",CHINA MAINLAND,462,7713,16.69480519480519480519480519480519480519
ENGINEERING,1814,BULGARIAN ACADEMY OF SCIENCES,BULGARIA,724,7713,10.65331491712707182320441988950276243094
ENGINEERING,1815,UNIVERSITY OF BIRJAND,IRAN,562,7709,13.71708185053380782918149466192170818505
ENGINEERING,1816,UNIVERSITY OF WARMIA & MAZURY,POLAND,748,7685,10.27406417112299465240641711229946524064
ENGINEERING,1817,RTX CORPORATION,USA,390,7680,19.69230769230769230769230769230769230769
ENGINEERING,1818,CHIBA UNIVERSITY,JAPAN,850,7680,9.03529411764705882352941176470588235294
ENGINEERING,1819,INTERNATIONAL INSTITUTE OF INFORMATION TECHNOLOGY HYDERABAD,INDIA,340,7665,22.54411764705882352941176470588235294118
ENGINEERING,1820,ROBERT GORDON UNIVERSITY,SCOTLAND,409,7663,18.73594132029339853300733496332518337408
ENGINEERING,1821,BELGIAN NUCLEAR RESEARCH CENTRE (SCK CEN),BELGIUM,556,7628,13.71942446043165467625899280575539568345
ENGINEERING,1822,ABANT IZZET BAYSAL UNIVERSITY,TURKIYE,327,7623,23.31192660550458715596330275229357798165
ENGINEERING,1823,UNIV LYON,,383,7621,19.89817232375979112271540469973890339426
ENGINEERING,1824,UNIVERSITY OF WAIKATO,NEW ZEALAND,452,7610,16.83628318584070796460176991150442477876
ENGINEERING,1825,UNITED STATES NAVAL RESEARCH LABORATORY,USA,656,7604,11.59146341463414634146341463414634146341
