institution_name,country_region,cluster,cluster_label
INSTITUT INVESTIGACIO SANITARIA ILLES BALEARS (IDISBA),SPAIN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT JEAN GODINOT,FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT JULES BORDET,BELGIUM,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT LAUE-LANGEVIN (ILL),FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT NATIONAL DE L'ENVIRONNEMENT INDUSTRIEL ET DES RISQUES (INERIS),FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT NATIONAL DE LA RECHERCHE SCIENTIFIQUE (INRS),CANADA,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE (INSERM),FRANCE,1,"全球综合型强校（强项：CLINICAL MEDICINE, SOCIAL SCIENCES, GENERAL, BIOLOGY & BIOCHEMISTRY）"
INSTITUT NATIONAL DE NUTRITION TECHNOLOGIE ALIMENTAIRE,TUNISIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT NATIONAL DE SANTE PUBLIQUE DU QUEBEC (INSPQ),CANADA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON - INSA LYON,FRANCE,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE RENNES,FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE TOULOUSE,FRANCE,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
INSTITUT NATIONAL POLYTECHNIQUE DE GRENOBLE,FRANCE,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE,FRANCE,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
INSTITUT PAOLI-CALMETTE (IPC),FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT PASTEUR CAMBODIA,CAMBODIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT PASTEUR DE MONTEVIDEO,URUGUAY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT PASTEUR LILLE,FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT PASTEUR PARIS,FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT POLYTECHNIQUE DE PARIS,FRANCE,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
INSTITUT REGIONAL DU CANCER MONTPELLIER / VAL D'AURELLE (ICM),FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT SALAH AZAIEZ,TUNISIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT SUPERIEUR DE L'AERONAUTIQUE ET DE L'ESPACE (ISAE-SUPAERO),FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT TEKNOLOGI SEPULUH NOPEMBER,INDONESIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUT UNIVERSITAIRE DE FRANCE,FRANCE,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
INSTITUT UNIVERSITAIRE EUROPEEN DE LA MER (IUEM),FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE BIOMED SCIENCE, UNIVERSITY SAO PAULO",BRAZIL,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR ADVANCED STUDIES IN BASIC SCIENCES (IASBS),IRAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR ADVANCED STUDY - USA,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR AGRICULTURAL & FISHERIES RESEARCH,BELGIUM,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR BASIC SCIENCE - KOREA (IBS),SOUTH KOREA,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
INSTITUTE FOR BIOMEDICAL RESEARCH & INNOVATION (IBRI),JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR BREATHING & SLEEP (IBAS),AUSTRALIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR CLINICAL & EXPERIMENTAL MEDICINE (IKEM),CZECH REPUBLIC,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR CLINICAL EVALUATIVE SCIENCES (ICES),CANADA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR ENERGY TECHNOLOGY (IFE),NORWAY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR HEALTH METRICS & EVALUATION,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR HIGH ENERGY PHYSICS (IFAE),SPAIN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR INTEGRATIVE NANOSCIENCES (IIN),GERMANY (FED REP GER),0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR MOLECULAR SCIENCE (IMS),JAPAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR NUCLEAR RESEARCH OF NASU,UKRAINE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR NUCLEAR RESEARCH OF THE RUSSIAN ACADEMY OF SCIENCES,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR ONCOLOGY & RADIOLOGY OF SERBIA (IORS),SERBIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR PARTICLE & NUCLEAR PHYSICS - HAS,HUNGARY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR PLASMA RESEARCH (IPR),INDIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR RESEARCH IN BIOMEDICINE - IRB BARCELONA,SPAIN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR RESEARCH IN FUNDAMENTAL SCIENCES IPM,IRAN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR RESPIRATORY HEALTH,AUSTRALIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR SCINTILLATION MATERIALS OF THE NATIONAL ACADEMY OF SCIENCES OF UKRAINE,UKRAINE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR SYSTEMS BIOLOGY (ISB),USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR TRANSFUSION MEDICINE,USA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE FOR WORK & HEALTH,CANADA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE HEART ATTACK RESEARCH,GERMANY (FED REP GER),0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE MUTUALISTE MONTSOURIS,FRANCE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE NACIONAL DE PESQUISAS DA AMAZONIA,BRAZIL,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF ACOUSTICS, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF AGRICULTURAL RESOURCES & REGIONAL PLANNING, CAAS",CHINA MAINLAND,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
INSTITUTE OF ANIMAL REPRODUCTION & FOOD RESEARCH OF THE POLISH ACADEMY OF SCIENCES,POLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF ANIMAL SCIENCE, CAAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF APICULTURAL RESEARCH, CAAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF APPLIED PHYSICS & COMPUTATIONAL MATHEMATICS - CHINA,CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF APPLIED PHYSICS OF THE RUSSIAN ACADEMY OF SCIENCES,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF ATMOSPHERIC PHYSICS, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF AUTOMATION, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF BASIC MEDICAL SCIENCES - CAMS,CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF BIOCHEMISTRY & BIOPHYSICS - POLISH ACADEMY OF SCIENCES,POLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF BIOLOGICAL, ENVIRONMENTAL, RURAL & SCIENCES (IBERS)",WALES,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF BIOMEDICAL ENGINEERING - CAMS,CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF BIOORGANIC CHEMISTRY OF THE RUSSIAN ACADEMY OF SCIENCES,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF BIOPHYSICS OF THE CZECH ACADEMY OF SCIENCES,CZECH REPUBLIC,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF BIOPHYSICS, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF BIOSTATISTICS & ANALYSES,CZECH REPUBLIC,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF BOTANY OF THE CZECH ACADEMY OF SCIENCES,CZECH REPUBLIC,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF BOTANY, CAS",CHINA MAINLAND,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
"INSTITUTE OF BOTANY, JIANGSU PROVINCE & CHINESE ACADEMY OF SCIENCES",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF BOTANY, SAS",SLOVAKIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF CANCER RESEARCH - UK,ENGLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF CARDIOLOGY - POLAND,POLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF CHEMICAL BIOLOGY & FUNDAMENTAL MEDICINE, SIBERIAN BRANCH OF THE RAS",RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF CHEMICAL ENGINEERING SCIENCES (ICE-HT),GREECE,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF CHEMICAL INDUSTRY OF FOREST PRODUCTS, CAF",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF CHEMICAL RESEARCH OF CATALONIA,SPAIN,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF CHEMICAL TECHNOLOGY - MUMBAI,INDIA,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
"INSTITUTE OF CHEMISTRY, CAS",CHINA MAINLAND,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
"INSTITUTE OF CHINESE MATERIA MEDICA, CACMS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF COAL CHEMISTRY, CAS",CHINA MAINLAND,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
INSTITUTE OF COGNITIVE NEUROSCIENCE & PSYCHOLOGY - HAS,HUNGARY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF COMPUTING TECHNOLOGY, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF COTTON RESEARCH, CAAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF CROP SCIENCES, CAAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF CYTOLOGY & GENETICS ICG SB RAS,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF DEEP-SEA SCIENCE & ENGINEERING, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF DERMATOLOGY - CAMS,CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF EARTH ENVIRONMENT, CAS",CHINA MAINLAND,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
"INSTITUTE OF ECO-ENVIRONMENTAL & SOIL SCIENCES, GUANGDONG ACADEMY OF SCIENCES",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF ELECTRICAL ENGINEERING, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF ELECTRONICS, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF ENDOCRINOLOGY - PRAGUE,CZECH REPUBLIC,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF ENGINEERING MECHANICS, CEA",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF ENGINEERING THERMOPHYSICS, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF ENVIRONMENT & SUSTAINABLE DEVELOPMENT IN AGRICULTURE, CAAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF ENVIRONMENTAL SCIENCE & RESEARCH (ESR) - NEW ZEALAND,NEW ZEALAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF ENZYMOLOGY - HAS,HUNGARY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF EXPERIMENTAL BOTANY OF THE CZECH ACADEMY OF SCIENCES,CZECH REPUBLIC,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF FLUID-FLOW MACHINERY OF THE POLISH ACADEMY OF SCIENCES,POLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF FOOD SCIENCE & TECHNOLOGY, CAAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF FUNDAMENTAL TECHNOLOGICAL RESEARCH OF THE POLISH ACADEMY OF SCIENCES,POLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF GENETICS & ANIMAL BIOTECHNOLOGY, POLISH ACADEMY OF SCIENCES",POLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF GENETICS & DEVELOPMENTAL BIOLOGY, CAS",CHINA MAINLAND,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
"INSTITUTE OF GEOCHEMISTRY, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF GEOGRAPHIC SCIENCES & NATURAL RESOURCES RESEARCH, CAS",CHINA MAINLAND,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
"INSTITUTE OF GEOGRAPHY, RUSSIAN ACADEMY OF SCIENCES",RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF GEOLOGICAL SCIENCES OF THE POLISH ACADEMY OF SCIENCES,POLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF GEOLOGY & GEOPHYSICS, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF GEOLOGY OF ORE DEPOSITS, PETROGRAPHY, MINERALOGY & GEOCHEMISTRY",RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF GEOLOGY OF THE CZECH ACADEMY OF SCIENCES,CZECH REPUBLIC,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF GEOLOGY, CEA",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF GEOLOGY, CHINESE ACADEMY OF GEOLOGICAL SCIENCES",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF GEOMECHANICS, CHINESE ACADEMY OF GEOLOGICAL SCIENCES",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF GEOPHYSICS OF THE POLISH ACADEMY OF SCIENCES,POLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF GEOPHYSICS, CEA",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF HEMATOLOGY & BLOOD DISEASES HOSPITAL - CAMS,CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF HEMATOLOGY PRAGUE,CZECH REPUBLIC,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF HIGH ENERGY PHYSICS - IHEP,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF HIGH ENERGY PHYSICS OF THE AUSTRIAN ACADEMY OF SCIENCES,AUSTRIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF HIGH ENERGY PHYSICS, CAS",CHINA MAINLAND,2,"全球综合型强校（强项：ENGINEERING, CHEMISTRY, ENVIRONMENT ECOLOGY）"
INSTITUTE OF HIGH TEMPERATURE ELECTROCHEMISTRY,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF HYDROBIOLOGY, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF HYDROGEOLOGY & ENVIRONMENTAL GEOLOGY, CHINESE ACADEMY OF GEOLOGICAL SCIENCES",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF HYGIENE & TROPICAL MEDICINE - UNL,PORTUGAL,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF INFORMATION ENGINEERING, CAS",CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
"INSTITUTE OF INFRASTRUCTURE, TECHNOLOGY, RESEARCH & MANAGEMENT",INDIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF LIVER & BILIARY SCIENCES (ILBS),INDIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF LOW TEMPERATURE & STRUCTURE RESEARCH,POLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF MACROMOLECULAR CHEMISTRY OF THE CZECH ACADEMY OF SCIENCES,CZECH REPUBLIC,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF MACROMOLECULAR COMPOUNDS OF THE RUSSIAN ACADEMY OF SCIENCES,RUSSIA,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF MARINE RESEARCH - NORWAY,NORWAY,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF MATERIA MEDICA - CAMS,CHINA MAINLAND,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
INSTITUTE OF MATHEMATICS OF THE CZECH ACADEMY OF SCIENCES,CZECH REPUBLIC,0,"发展中/教学研究型（强项：CLINICAL MEDICINE, ENGINEERING, SOCIAL SCIENCES, GENERAL）"
